timestamp_sec,flow_id,cpu_req,ram_req,msd_req,is_ddos_spike,service_type,priority
2322.9,FLOW_23229,9.07,3.39,2,0,Data,1
3284.5,FLOW_32845,24.14,16.08,3,0,Video,3
635.6,FLOW_6356,10.99,3.52,2,0,VoIP,4
4014.7,FLOW_40147,16.52,7.37,2,0,Data,1
2452.9,FLOW_24529,5.18,3.41,1,0,Data,1
3385.6,FLOW_33856,7.77,3.41,2,0,Data,1
4003.3,FLOW_40033,13.34,4.35,2,0,Data,1
1236.6,FLOW_12366,5.98,1.52,2,0,Data,1
1046.1,FLOW_10461,40.02,18.17,3,0,Video,3
4224.7,FLOW_42247,3.5,0.91,1,0,Data,1
4355.7,FLOW_43557,83.73,33.85,4,1,Attack,5
4447.6,FLOW_44476,18.67,9.07,2,0,Data,1
999.3,FLOW_9993,9.17,1.26,1,0,VoIP,4
46.1,FLOW_461,2.64,2.79,2,0,Data,1
1908.9,FLOW_19089,14.14,2.48,1,0,Data,1
1498.7,FLOW_14987,32.23,19.79,5,0,Video,3
3879.0,FLOW_38790,44.56,16.52,3,1,Attack,5
4158.5,FLOW_41585,18.77,5.97,2,0,Data,1
1086.7,FLOW_10867,2.41,2.76,1,0,Data,1
3386.0,FLOW_33860,88.98,47.62,4,1,Attack,5
39.2,FLOW_392,2.39,1.77,1,0,IoT,1
2470.7,FLOW_24707,36.22,18.76,3,0,Video,3
4293.5,FLOW_42935,13.42,5.02,1,0,Data,1
1494.7,FLOW_14947,3.27,2.89,3,0,VoIP,4
2966.4,FLOW_29664,7.22,1.8,1,0,Data,1
730.4,FLOW_7304,19.61,7.06,2,0,Data,2
1010.2,FLOW_10102,6.61,2.78,1,0,Data,1
973.0,FLOW_9730,3.55,4.98,3,0,VoIP,4
273.4,FLOW_2734,21.73,9.27,2,0,Data,2
3270.4,FLOW_32704,4.44,1.02,1,0,Data,1
4393.3,FLOW_43933,7.03,1.39,2,0,Data,1
1893.0,FLOW_18930,31.45,13.36,4,0,Video,3
4128.5,FLOW_41285,3.61,0.86,2,0,Data,1
1690.9,FLOW_16909,42.4,16.37,3,0,Video,3
102.8,FLOW_1028,9.52,2.0,1,0,VoIP,4
2751.0,FLOW_27510,4.64,5.71,2,0,Data,1
4313.3,FLOW_43133,18.72,9.4,1,0,Data,1
3249.1,FLOW_32491,12.98,4.65,1,0,Data,1
1038.7,FLOW_10387,1.6,1.98,2,0,Data,1
1624.5,FLOW_16245,86.73,42.07,5,1,Attack,5
4792.0,FLOW_47920,7.11,2.52,1,0,Data,1
3140.0,FLOW_31400,21.05,11.85,4,0,Video,3
1858.0,FLOW_18580,42.01,16.98,3,0,Video,3
1410.5,FLOW_14105,11.04,1.43,1,0,VoIP,4
948.2,FLOW_9482,17.66,7.43,4,0,Data,2
3967.4,FLOW_39674,63.27,27.13,3,1,Attack,5
122.8,FLOW_1228,3.04,2.34,1,0,IoT,1
4906.8,FLOW_49068,58.46,23.06,3,1,Attack,5
2361.7,FLOW_23617,3.62,1.7,1,0,Data,1
1651.7,FLOW_16517,5.16,1.43,1,0,Data,1
4995.8,FLOW_49958,10.59,4.66,1,0,Data,1
3812.8,FLOW_38128,85.52,36.02,5,1,Attack,5
1882.0,FLOW_18820,10.71,0.83,2,0,Data,1
4473.7,FLOW_44737,16.01,5.79,2,0,Data,1
1904.0,FLOW_19040,62.08,20.57,4,1,Attack,4
4149.4,FLOW_41494,6.66,4.28,1,0,Data,1
4105.4,FLOW_41054,18.86,8.58,1,0,Data,1
4055.9,FLOW_40559,72.66,29.53,4,1,Attack,5
1659.2,FLOW_16592,32.7,13.16,3,0,Video,3
858.8,FLOW_8588,24.79,7.57,4,0,Data,2
2434.1,FLOW_24341,2.97,5.09,2,0,Data,1
2313.5,FLOW_23135,6.73,2.22,1,0,Data,1
3194.6,FLOW_31946,6.61,3.88,2,0,Data,1
1879.6,FLOW_18796,78.57,45.33,5,1,Attack,5
108.3,FLOW_1083,5.99,3.96,1,0,VoIP,4
4759.7,FLOW_47597,9.96,5.26,2,0,Data,1
1018.0,FLOW_10180,6.71,0.72,1,0,IoT,1
2359.2,FLOW_23592,13.79,3.93,2,0,Data,1
1230.2,FLOW_12302,11.29,3.62,1,0,VoIP,4
694.4,FLOW_6944,2.86,2.77,1,0,Data,1
4229.3,FLOW_42293,8.0,3.53,1,0,Data,1
3651.3,FLOW_36513,18.21,6.12,1,0,Data,1
4109.3,FLOW_41093,74.34,31.51,4,1,Attack,5
2332.0,FLOW_23320,73.62,40.69,4,1,Attack,5
3244.4,FLOW_32444,10.81,0.96,1,0,Data,1
684.5,FLOW_6845,11.65,4.34,2,0,VoIP,4
228.8,FLOW_2288,6.1,1.46,2,0,Data,1
159.5,FLOW_1595,5.91,2.68,2,0,Data,1
3413.8,FLOW_34138,4.74,0.77,2,0,Data,1
3286.0,FLOW_32860,43.56,21.16,3,1,Attack,4
1497.9,FLOW_14979,17.83,14.81,3,0,Data,2
4201.2,FLOW_42012,57.47,23.12,3,1,Attack,5
3528.7,FLOW_35287,18.6,6.5,1,0,Data,1
4375.1,FLOW_43751,3.15,0.5,1,0,Data,1
2364.2,FLOW_23642,22.44,14.73,4,0,Video,3
4072.6,FLOW_40726,72.88,29.34,4,1,Attack,5
4757.9,FLOW_47579,55.96,22.41,4,1,Attack,5
2978.5,FLOW_29785,2.23,3.49,1,0,Data,1
903.3,FLOW_9033,4.31,2.25,1,0,Data,1
3972.7,FLOW_39727,57.6,21.09,4,1,Attack,5
1246.2,FLOW_12462,4.53,2.41,1,0,Data,1
1543.0,FLOW_15430,31.86,19.74,3,0,Video,3
1974.5,FLOW_19745,5.81,0.87,1,0,Data,1
3468.6,FLOW_34686,22.98,13.91,3,0,Video,3
2568.1,FLOW_25681,20.63,19.0,4,0,Video,3
977.3,FLOW_9773,4.25,1.13,1,0,Data,1
3461.1,FLOW_34611,48.9,21.89,4,1,Attack,4
743.7,FLOW_7437,2.57,1.19,1,0,Data,1
3337.3,FLOW_33373,7.38,3.6,2,0,Data,1
1686.6,FLOW_16866,42.6,19.3,3,0,Video,3
1447.6,FLOW_14476,21.24,22.46,5,0,Video,3
791.4,FLOW_7914,5.12,2.09,1,0,Data,1
896.4,FLOW_8964,5.37,2.81,1,0,Data,1
2558.5,FLOW_25585,7.39,1.26,1,0,Data,1
1496.4,FLOW_14964,1.77,1.91,1,0,Data,1
1509.1,FLOW_15091,4.73,3.15,1,0,Data,1
3203.5,FLOW_32035,46.0,22.15,4,1,Attack,4
539.1,FLOW_5391,31.56,23.68,3,0,Video,3
3096.8,FLOW_30968,64.47,17.2,3,1,Attack,4
1463.7,FLOW_14637,6.27,0.51,1,0,Data,1
2422.5,FLOW_24225,1.01,4.01,2,0,Data,1
2866.0,FLOW_28660,7.47,4.72,1,0,Data,1
2874.1,FLOW_28741,4.29,3.01,2,0,Data,1
4058.8,FLOW_40588,49.78,21.85,3,1,Attack,5
4281.6,FLOW_42816,62.71,26.21,3,1,Attack,5
4835.9,FLOW_48359,5.79,1.31,1,0,Data,1
2215.8,FLOW_22158,7.15,5.27,2,0,Data,1
1195.9,FLOW_11959,5.05,2.31,2,0,Data,1
965.7,FLOW_9657,6.45,0.53,2,0,IoT,1
4048.4,FLOW_40484,4.24,1.0,1,0,Data,1
1783.0,FLOW_17830,3.52,2.31,1,0,Data,1
1165.4,FLOW_11654,5.19,2.63,1,0,Data,1
1861.6,FLOW_18616,13.4,2.28,1,0,Data,1
1316.5,FLOW_13165,16.74,6.9,4,0,Data,2
3969.3,FLOW_39693,16.7,8.14,1,0,Data,1
709.7,FLOW_7097,5.54,2.75,2,0,Data,1
3563.6,FLOW_35636,13.04,6.17,1,0,Data,1
2674.7,FLOW_26747,10.59,4.17,1,0,Data,1
4716.6,FLOW_47166,49.45,19.68,3,1,Attack,5
4971.2,FLOW_49712,74.56,29.67,3,1,Attack,5
2818.8,FLOW_28188,37.73,8.17,4,0,Video,3
3779.5,FLOW_37795,13.48,6.81,2,0,Data,1
2631.1,FLOW_26311,32.15,24.36,3,1,Attack,4
1597.3,FLOW_15973,1.7,5.69,1,0,Data,1
2774.8,FLOW_27748,5.46,2.49,1,0,Data,1
1587.4,FLOW_15874,10.63,3.2,2,0,Data,1
4088.4,FLOW_40884,68.37,25.63,4,1,Attack,5
3340.8,FLOW_33408,11.56,4.09,2,0,Data,1
3812.3,FLOW_38123,71.81,27.13,3,1,Attack,5
320.7,FLOW_3207,7.43,2.25,1,0,IoT,1
1870.3,FLOW_18703,14.78,4.84,1,0,Data,1
635.3,FLOW_6353,31.23,10.34,4,0,Video,3
3599.4,FLOW_35994,67.61,25.89,3,1,Attack,5
3964.8,FLOW_39648,71.02,28.36,4,1,Attack,5
2154.3,FLOW_21543,39.3,15.65,4,0,Video,3
4622.5,FLOW_46225,13.16,3.58,1,0,Data,1
1972.0,FLOW_19720,2.22,5.15,1,0,Data,1
1912.5,FLOW_19125,11.54,1.28,2,0,Data,1
2753.0,FLOW_27530,9.08,5.62,2,0,Data,1
3194.5,FLOW_31945,6.3,1.51,1,0,Data,1
1005.6,FLOW_10056,19.92,14.81,3,0,Data,2
2857.1,FLOW_28571,14.48,3.6,2,0,Data,1
2791.7,FLOW_27917,24.03,12.08,3,0,Video,3
4666.1,FLOW_46661,18.25,9.01,2,0,Data,1
1580.8,FLOW_15808,3.19,3.85,1,0,Data,1
1878.0,FLOW_18780,2.74,5.82,2,0,Data,1
773.1,FLOW_7731,35.47,17.08,5,0,Video,3
1095.7,FLOW_10957,21.17,9.28,3,0,Data,2
760.4,FLOW_7604,5.21,2.65,2,0,Data,1
1824.1,FLOW_18241,12.02,1.58,2,0,Data,1
3621.9,FLOW_36219,77.84,30.32,3,1,Attack,5
339.9,FLOW_3399,7.38,0.56,1,0,Data,1
991.2,FLOW_9912,1.92,1.22,2,0,IoT,1
583.4,FLOW_5834,5.63,2.78,2,0,Data,1
2314.8,FLOW_23148,39.43,11.54,3,0,Video,3
1211.1,FLOW_12111,6.09,1.56,2,0,IoT,1
1297.3,FLOW_12973,4.91,1.15,2,0,Data,1
460.7,FLOW_4607,1.06,1.96,1,0,IoT,1
4039.4,FLOW_40394,60.07,23.23,3,1,Attack,5
4582.1,FLOW_45821,18.1,5.76,2,0,Data,1
2194.8,FLOW_21948,38.35,18.23,3,0,Video,3
3378.1,FLOW_33781,30.0,29.76,3,1,Attack,4
1959.8,FLOW_19598,33.85,16.09,3,0,Video,3
2806.1,FLOW_28061,4.1,3.7,2,0,Data,1
1303.8,FLOW_13038,7.82,1.97,2,0,VoIP,4
814.8,FLOW_8148,5.56,1.22,2,0,Data,1
4946.7,FLOW_49467,13.31,5.23,2,0,Data,1
1143.1,FLOW_11431,23.98,12.51,2,0,Data,2
4383.1,FLOW_43831,16.68,6.87,1,0,Data,1
3681.1,FLOW_36811,76.89,29.79,4,1,Attack,5
1249.9,FLOW_12499,36.04,23.98,5,0,Video,3
1748.0,FLOW_17480,6.97,4.18,2,0,Data,1
4315.9,FLOW_43159,6.72,4.0,2,0,Data,1
1305.2,FLOW_13052,10.49,4.49,1,0,VoIP,4
652.0,FLOW_6520,6.51,2.63,1,0,Data,1
4507.2,FLOW_45072,1.9,0.5,2,0,Data,1
318.1,FLOW_3181,1.65,1.46,2,0,IoT,1
3935.8,FLOW_39358,71.68,27.77,3,1,Attack,5
214.3,FLOW_2143,35.45,18.16,3,0,Video,3
3560.3,FLOW_35603,1.06,1.45,1,0,Data,1
3636.7,FLOW_36367,62.72,24.07,3,1,Attack,5
428.1,FLOW_4281,3.62,1.25,1,0,Data,1
4130.6,FLOW_41306,6.6,0.83,2,0,Data,1
3537.4,FLOW_35374,67.97,26.21,4,1,Attack,5
4201.4,FLOW_42014,18.37,8.77,1,0,Data,1
622.7,FLOW_6227,12.33,6.45,3,0,Data,2
4472.3,FLOW_44723,75.1,30.22,4,1,Attack,5
389.4,FLOW_3894,3.23,1.07,2,0,Data,1
3707.9,FLOW_37079,74.18,30.3,4,1,Attack,5
361.6,FLOW_3616,23.25,7.65,4,0,Data,2
3611.1,FLOW_36111,35.83,14.65,2,1,Attack,5
1992.5,FLOW_19925,14.72,3.62,1,0,Data,1
2671.7,FLOW_26717,9.74,2.23,1,0,Data,1
174.3,FLOW_1743,6.5,2.39,2,0,Data,1
4911.2,FLOW_49112,7.15,1.04,2,0,Data,1
1273.5,FLOW_12735,1.16,1.4,1,0,Data,1
1544.1,FLOW_15441,61.1,22.77,3,1,Attack,4
4824.8,FLOW_48248,6.37,0.85,2,0,Data,1
2559.1,FLOW_25591,32.78,17.61,4,0,Video,3
495.0,FLOW_4950,4.54,2.9,2,0,Data,1
2589.6,FLOW_25896,9.65,1.05,1,0,Data,1
4761.9,FLOW_47619,5.03,1.72,2,0,Data,1
4954.7,FLOW_49547,12.92,6.35,2,0,Data,1
203.9,FLOW_2039,9.49,4.14,2,0,VoIP,4
1812.8,FLOW_18128,14.73,1.4,2,0,Data,1
1323.9,FLOW_13239,7.71,1.43,1,0,Data,1
1051.9,FLOW_10519,6.76,0.72,1,0,Data,1
2574.6,FLOW_25746,25.67,14.87,4,0,Video,3
2162.9,FLOW_21629,2.92,5.84,1,0,Data,1
3258.5,FLOW_32585,8.17,1.4,1,0,Data,1
4487.8,FLOW_44878,10.08,4.69,1,0,Data,1
4326.6,FLOW_43266,72.14,29.33,4,1,Attack,5
3463.0,FLOW_34630,14.16,2.3,2,0,Data,1
2637.3,FLOW_26373,2.83,2.02,1,0,Data,1
1353.0,FLOW_13530,4.02,2.63,1,0,IoT,1
350.1,FLOW_3501,4.5,1.78,1,0,IoT,1
4364.8,FLOW_43648,15.54,7.33,2,0,Data,1
4436.5,FLOW_44365,9.31,4.15,1,0,Data,1
1627.2,FLOW_16272,30.64,14.81,3,0,Video,3
1952.6,FLOW_19526,6.61,4.5,1,0,Data,1
521.7,FLOW_5217,1.81,2.69,1,0,Data,1
1216.4,FLOW_12164,39.46,12.63,4,0,Video,3
676.3,FLOW_6763,22.71,20.76,3,0,Video,3
3737.8,FLOW_37378,10.39,3.73,2,0,Data,1
4875.9,FLOW_48759,17.9,8.8,2,0,Data,1
2735.1,FLOW_27351,6.61,5.73,1,0,Data,1
658.2,FLOW_6582,20.42,23.01,4,0,Video,3
4960.8,FLOW_49608,50.66,19.51,3,1,Attack,5
22.4,FLOW_224,6.76,2.85,1,0,Data,1
3560.2,FLOW_35602,18.36,7.37,1,0,Data,1
2693.7,FLOW_26937,14.02,5.52,1,0,Data,1
2152.1,FLOW_21521,5.22,4.55,2,0,Data,1
4232.9,FLOW_42329,57.36,21.97,3,1,Attack,5
2106.5,FLOW_21065,44.43,28.51,3,1,Attack,4
1064.1,FLOW_10641,42.63,10.19,4,0,Video,3
1629.1,FLOW_16291,11.64,4.68,2,0,Data,1
4904.4,FLOW_49044,76.61,31.96,3,1,Attack,5
2129.3,FLOW_21293,3.08,4.66,1,0,Data,1
1145.2,FLOW_11452,7.5,2.23,1,0,Data,1
4678.2,FLOW_46782,62.76,24.92,3,1,Attack,5
2501.4,FLOW_25014,10.11,3.16,1,0,Data,1
4651.6,FLOW_46516,6.32,3.71,1,0,Data,1
2417.1,FLOW_24171,1.59,3.57,2,0,Data,1
16.8,FLOW_168,6.14,2.01,1,0,IoT,1
4385.7,FLOW_43857,49.02,19.33,3,1,Attack,5
2830.6,FLOW_28306,7.35,2.87,2,0,Data,1
3739.3,FLOW_37393,44.25,16.82,2,1,Attack,5
3533.0,FLOW_35330,48.26,19.68,3,1,Attack,5
2577.5,FLOW_25775,10.37,2.46,1,0,Data,1
3063.0,FLOW_30630,47.49,28.67,3,1,Attack,4
469.6,FLOW_4696,6.82,0.64,2,0,Data,1
3877.8,FLOW_38778,15.46,7.63,2,0,Data,1
1145.3,FLOW_11453,6.82,1.29,2,0,Data,1
4207.2,FLOW_42072,10.09,2.35,1,0,Data,1
1951.8,FLOW_19518,14.81,1.66,2,0,Data,1
2525.7,FLOW_25257,9.78,0.72,1,0,Data,1
1800.7,FLOW_18007,94.3,38.18,5,1,Attack,5
3544.3,FLOW_35443,9.56,2.85,2,0,Data,1
2294.3,FLOW_22943,37.86,24.04,4,1,Attack,4
4700.4,FLOW_47004,64.45,26.25,3,1,Attack,5
1586.6,FLOW_15866,3.41,2.31,1,0,Data,1
3697.1,FLOW_36971,12.05,2.99,1,0,Data,1
3472.9,FLOW_34729,42.22,11.91,3,0,Video,3
609.1,FLOW_6091,4.72,1.75,1,0,Data,1
3197.5,FLOW_31975,79.64,35.56,4,1,Attack,5
4183.8,FLOW_41838,79.53,30.55,4,1,Attack,5
3812.6,FLOW_38126,67.15,28.43,3,1,Attack,5
957.5,FLOW_9575,7.58,0.58,2,0,Data,1
4889.3,FLOW_48893,58.53,22.18,3,1,Attack,5
3713.5,FLOW_37135,70.86,29.47,4,1,Attack,5
734.4,FLOW_7344,12.67,5.86,4,0,Data,2
4933.1,FLOW_49331,81.33,34.11,4,1,Attack,5
763.6,FLOW_7636,6.49,1.08,2,0,Data,1
2181.9,FLOW_21819,6.84,2.02,2,0,Data,1
4004.4,FLOW_40044,62.69,27.0,3,1,Attack,5
4748.0,FLOW_47480,29.91,13.37,2,1,Attack,5
1574.5,FLOW_15745,27.94,8.53,3,0,Video,3
3723.9,FLOW_37239,2.75,0.5,2,0,Data,1
2306.6,FLOW_23066,21.52,17.42,3,0,Video,3
4586.2,FLOW_45862,12.8,5.82,2,0,Data,1
2503.5,FLOW_25035,24.33,8.04,4,0,Video,3
1019.4,FLOW_10194,13.19,12.61,4,0,Data,2
3102.9,FLOW_31029,5.39,4.88,1,0,Data,1
2630.7,FLOW_26307,1.59,4.47,2,0,Data,1
166.5,FLOW_1665,7.89,0.81,2,0,Data,1
3341.0,FLOW_33410,9.84,5.14,1,0,Data,1
437.1,FLOW_4371,22.62,24.99,4,0,Video,3
2993.3,FLOW_29933,9.23,3.75,2,0,Data,1
3341.1,FLOW_33411,34.7,9.22,4,0,Video,3
1368.4,FLOW_13684,3.81,1.84,1,0,Data,1
3730.9,FLOW_37309,17.15,5.14,2,0,Data,1
4260.7,FLOW_42607,10.29,5.91,1,0,Data,1
3315.6,FLOW_33156,11.68,4.95,1,0,Data,1
4810.9,FLOW_48109,11.52,3.63,1,0,Data,1
75.9,FLOW_759,25.01,16.14,5,0,Video,3
4853.6,FLOW_48536,65.4,27.65,4,1,Attack,5
4399.1,FLOW_43991,4.82,2.01,1,0,Data,1
1758.5,FLOW_17585,24.81,9.52,4,0,Video,3
3301.8,FLOW_33018,1.71,5.44,2,0,Data,1
428.4,FLOW_4284,2.29,2.64,1,0,Data,1
3484.2,FLOW_34842,45.94,24.9,3,1,Attack,4
3486.8,FLOW_34868,13.8,3.12,2,0,Data,1
3304.1,FLOW_33041,7.58,0.98,2,0,Data,1
2281.7,FLOW_22817,14.53,3.68,1,0,Data,1
1904.6,FLOW_19046,40.71,21.28,4,1,Attack,4
1267.5,FLOW_12675,7.56,1.41,2,0,Data,1
4743.9,FLOW_47439,6.88,2.22,2,0,Data,1
197.8,FLOW_1978,16.39,5.61,3,0,Data,2
3613.6,FLOW_36136,2.93,0.71,1,0,Data,1
4239.7,FLOW_42397,72.19,29.06,4,1,Attack,5
95.5,FLOW_955,4.34,1.38,2,0,IoT,1
1145.6,FLOW_11456,6.76,0.85,2,0,IoT,1
1872.1,FLOW_18721,43.59,22.42,3,1,Attack,4
22.7,FLOW_227,16.12,6.4,2,0,Data,2
4400.4,FLOW_44004,12.85,6.14,2,0,Data,1
4259.5,FLOW_42595,3.87,0.5,2,0,Data,1
3294.3,FLOW_32943,12.94,1.6,2,0,Data,1
2901.4,FLOW_29014,13.24,1.41,1,0,Data,1
2436.1,FLOW_24361,6.77,2.09,1,0,Data,1
431.7,FLOW_4317,7.31,2.17,2,0,VoIP,4
1891.2,FLOW_18912,12.71,5.08,2,0,Data,1
242.0,FLOW_2420,7.05,2.0,1,0,IoT,1
4337.1,FLOW_43371,12.46,3.72,1,0,Data,1
2961.5,FLOW_29615,5.82,5.95,2,0,Data,1
2748.6,FLOW_27486,8.58,5.97,1,0,Data,1
1236.8,FLOW_12368,3.43,2.43,2,0,Data,1
4882.0,FLOW_48820,54.38,19.99,4,1,Attack,5
3430.3,FLOW_34303,4.76,0.7,1,0,Data,1
445.2,FLOW_4452,7.96,1.63,1,0,Data,1
3350.3,FLOW_33503,7.82,5.93,2,0,Data,1
3133.6,FLOW_31336,6.77,2.36,2,0,Data,1
3981.2,FLOW_39812,16.97,6.79,1,0,Data,1
107.5,FLOW_1075,13.99,9.3,4,0,Data,2
1718.8,FLOW_17188,9.93,3.15,1,0,Data,1
1609.9,FLOW_16099,1.22,4.0,2,0,Data,1
2687.9,FLOW_26879,14.54,1.31,2,0,Data,1
4014.6,FLOW_40146,81.4,30.69,4,1,Attack,5
3854.0,FLOW_38540,71.05,26.83,4,1,Attack,5
2597.3,FLOW_25973,7.97,5.43,1,0,Data,1
531.2,FLOW_5312,1.02,1.62,1,0,IoT,1
3245.7,FLOW_32457,50.9,22.47,3,1,Attack,4
3365.8,FLOW_33658,43.84,13.53,4,0,Video,3
1105.1,FLOW_11051,3.95,0.86,2,0,Data,1
1543.2,FLOW_15432,7.38,1.11,2,0,Data,1
4740.6,FLOW_47406,8.89,4.78,1,0,Data,1
902.8,FLOW_9028,5.36,2.23,2,0,IoT,1
2616.1,FLOW_26161,9.5,3.01,1,0,Data,1
4046.7,FLOW_40467,63.57,25.06,3,1,Attack,5
83.6,FLOW_836,21.3,5.32,3,0,Data,2
1603.7,FLOW_16037,6.94,0.63,1,0,Data,1
2313.8,FLOW_23138,2.59,2.21,2,0,Data,1
1975.7,FLOW_19757,6.07,5.89,1,0,Data,1
473.4,FLOW_4734,5.61,1.94,2,0,VoIP,4
3775.0,FLOW_37750,65.87,25.0,3,1,Attack,5
2923.0,FLOW_29230,14.42,3.8,1,0,Data,1
1021.2,FLOW_10212,29.48,10.99,5,0,Video,3
2988.5,FLOW_29885,6.58,2.71,2,0,Data,1
2946.0,FLOW_29460,13.67,3.99,1,0,Data,1
2519.5,FLOW_25195,1.2,3.83,2,0,Data,1
4506.8,FLOW_45068,54.63,21.71,3,1,Attack,5
4206.2,FLOW_42062,65.43,25.98,4,1,Attack,5
1930.0,FLOW_19300,25.45,14.01,3,0,Video,3
4952.0,FLOW_49520,4.1,2.49,2,0,Data,1
2797.1,FLOW_27971,54.13,19.48,3,1,Attack,4
3164.3,FLOW_31643,4.26,5.97,1,0,Data,1
1749.5,FLOW_17495,42.43,26.05,3,1,Attack,4
3309.4,FLOW_33094,41.95,16.2,3,0,Video,3
4808.3,FLOW_48083,12.61,5.44,2,0,Data,1
3465.6,FLOW_34656,2.13,5.76,1,0,Data,1
2147.2,FLOW_21472,8.06,2.7,1,0,Data,1
2463.1,FLOW_24631,9.63,1.1,2,0,Data,1
1062.4,FLOW_10624,2.2,1.85,1,0,Data,1
4232.1,FLOW_42321,19.7,9.85,1,0,Data,1
3827.3,FLOW_38273,12.31,4.82,1,0,Data,1
1738.3,FLOW_17383,7.2,4.14,2,0,Data,1
3832.9,FLOW_38329,44.39,17.89,2,1,Attack,5
3019.1,FLOW_30191,6.72,5.41,1,0,Data,1
863.8,FLOW_8638,1.88,0.65,2,0,IoT,1
2699.6,FLOW_26996,7.43,2.47,2,0,Data,1
23.4,FLOW_234,6.58,1.76,1,0,VoIP,4
3274.9,FLOW_32749,5.34,2.67,1,0,Data,1
4386.3,FLOW_43863,6.87,4.29,2,0,Data,1
372.1,FLOW_3721,2.24,1.21,1,0,Data,1
3849.7,FLOW_38497,64.22,26.85,3,1,Attack,5
4969.3,FLOW_49693,4.48,0.5,2,0,Data,1
139.4,FLOW_1394,22.7,21.9,5,0,Video,3
471.5,FLOW_4715,6.41,1.42,1,0,Data,1
2716.5,FLOW_27165,3.2,1.88,2,0,Data,1
4693.8,FLOW_46938,81.25,33.33,4,1,Attack,5
4355.0,FLOW_43550,19.54,9.13,1,0,Data,1
512.0,FLOW_5120,7.48,1.14,2,0,Data,1
1055.5,FLOW_10555,7.64,1.24,1,0,Data,1
2509.4,FLOW_25094,58.64,18.52,3,1,Attack,4
4397.7,FLOW_43977,19.99,7.48,1,0,Data,1
4176.4,FLOW_41764,52.94,21.63,3,1,Attack,5
4323.7,FLOW_43237,47.48,20.17,3,1,Attack,5
4950.0,FLOW_49500,61.75,23.64,4,1,Attack,5
660.2,FLOW_6602,7.75,4.37,2,0,VoIP,4
3481.7,FLOW_34817,2.92,0.8,1,0,Data,1
3091.9,FLOW_30919,5.79,5.27,1,0,Data,1
744.5,FLOW_7445,4.26,2.45,2,0,VoIP,4
1577.8,FLOW_15778,2.61,2.53,2,0,Data,1
930.9,FLOW_9309,3.73,2.57,2,0,Data,1
2716.8,FLOW_27168,11.2,1.78,1,0,Data,1
2300.3,FLOW_23003,11.94,2.58,1,0,Data,1
4161.7,FLOW_41617,64.82,24.11,4,1,Attack,5
3468.5,FLOW_34685,3.92,5.08,1,0,Data,1
63.5,FLOW_635,7.66,0.5,2,0,Data,1
2042.8,FLOW_20428,1.28,4.28,2,0,Data,1
2711.9,FLOW_27119,10.43,4.46,1,0,Data,1
3701.7,FLOW_37017,10.42,4.66,2,0,Data,1
2143.7,FLOW_21437,5.04,0.62,1,0,Data,1
3571.6,FLOW_35716,70.1,28.6,4,1,Attack,5
649.5,FLOW_6495,7.79,1.94,2,0,Data,1
2389.1,FLOW_23891,27.94,19.5,4,0,Video,3
4561.1,FLOW_45611,71.48,27.43,4,1,Attack,5
2524.6,FLOW_25246,30.0,26.39,4,1,Attack,4
4812.7,FLOW_48127,6.39,4.31,1,0,Data,1
2554.0,FLOW_25540,1.46,4.48,1,0,Data,1
3979.7,FLOW_39797,87.69,35.98,4,1,Attack,5
52.9,FLOW_529,7.67,1.65,1,0,Data,1
3219.7,FLOW_32197,8.38,1.36,1,0,Data,1
2748.5,FLOW_27485,9.03,2.34,2,0,Data,1
2697.1,FLOW_26971,43.03,13.09,3,0,Video,3
1831.7,FLOW_18317,35.33,22.26,3,1,Attack,4
4201.8,FLOW_42018,16.22,8.35,1,0,Data,1
3395.4,FLOW_33954,1.15,1.51,1,0,Data,1
2483.8,FLOW_24838,10.85,1.99,1,0,Data,1
2877.1,FLOW_28771,1.85,3.09,1,0,Data,1
2235.5,FLOW_22355,1.92,3.22,1,0,Data,1
4382.1,FLOW_43821,55.32,20.68,4,1,Attack,5
4812.3,FLOW_48123,11.38,2.62,2,0,Data,1
2899.5,FLOW_28995,5.68,5.05,1,0,Data,1
2652.5,FLOW_26525,3.86,4.7,2,0,Data,1
4315.4,FLOW_43154,3.9,2.7,2,0,Data,1
4085.8,FLOW_40858,62.47,26.39,3,1,Attack,5
4413.2,FLOW_44132,9.44,5.65,2,0,Data,1
4256.4,FLOW_42564,14.32,3.79,2,0,Data,1
1016.8,FLOW_10168,1.39,2.99,1,0,IoT,1
4796.5,FLOW_47965,62.55,24.19,4,1,Attack,5
1190.9,FLOW_11909,3.62,2.57,2,0,Data,1
2985.4,FLOW_29854,9.39,2.3,1,0,Data,1
2917.3,FLOW_29173,71.19,35.15,5,1,Attack,5
2487.3,FLOW_24873,22.86,10.72,3,0,Video,3
2143.2,FLOW_21432,14.98,5.16,1,0,Data,1
3330.0,FLOW_33300,9.14,5.28,2,0,Data,1
691.8,FLOW_6918,6.51,1.34,3,0,VoIP,4
3818.8,FLOW_38188,8.34,2.21,2,0,Data,1
2741.9,FLOW_27419,7.9,3.15,1,0,Data,1
4135.0,FLOW_41350,1.26,0.5,2,0,Data,1
3625.4,FLOW_36254,15.37,5.1,1,0,Data,1
3662.5,FLOW_36625,13.8,4.03,2,0,Data,1
678.5,FLOW_6785,4.1,2.37,3,0,VoIP,4
